instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_daily,atemp_daily,hum_daily,windspeed_daily,casual_daily,registered_daily,cnt_daily,day_name,year_month,casual_hourly,registered_hourly,cnt_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly
495,2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,620.0,4097.0,4717.0,Wednesday,2012-05,620,4097.0,4718.0,0.5750000000000001,0.553025,0.7441666666666666,0.2164125
496,2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314063,1026.0,5546.0,6572.0,Thursday,2012-05,1026,5546.0,6572.0,0.5058333333333334,0.4917833333333333,0.5520833333333334,0.31406249999999997
497,2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.236937,1319.0,5711.0,7030.0,Friday,2012-05,1319,5711.0,7030.0,0.5333333333333333,0.5208333333333334,0.36041666666666666,0.2369375
498,2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123133,2622.0,4807.0,7429.0,Saturday,2012-05,2509,4807.0,7429.0,0.5641666666666667,0.5448166666666666,0.48041666666666666,0.12313333333333333
499,2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,2172.0,3946.0,6118.0,Sunday,2012-05,2157,3946.0,6118.0,0.6125,0.5852375,0.57625,0.22511666666666666
500,2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212692,342.0,2501.0,2843.0,Monday,2012-05,342,2501.0,2843.0,0.5733333333333334,0.5498999999999999,0.7895833333333333,0.21269166666666664
501,2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,625.0,4490.0,5115.0,Tuesday,2012-05,625,4490.0,5115.0,0.6116666666666667,0.5764041666666667,0.7945833333333333,0.14739166666666667
502,2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991.0,6433.0,7424.0,Wednesday,2012-05,991,6313.440000000002,7269.440000000002,0.6366666666666666,0.595975,0.6979166666666666,0.12251250000000001
503,2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242.0,6142.0,7384.0,Thursday,2012-05,1242,6087.440000000002,7228.440000000002,0.5933333333333334,0.5726125,0.52,0.229475
504,2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521.0,6118.0,7639.0,Friday,2012-05,1521,6118.0,7609.220000000001,0.5641666666666667,0.5511208333333334,0.5233333333333333,0.13681666666666667
505,2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,2930.600000000005,4884.0,8163.700000000001,Saturday,2012-05,2901,4884.0,8294.0,0.6,0.5669083333333333,0.45625,0.08397500000000001
506,2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704.0,4425.0,7129.0,Sunday,2012-05,2669,4425.0,7129.0,0.6208333333333333,0.5839666666666666,0.5304166666666666,0.2543666666666667
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630.0,3729.0,4359.0,Monday,2012-05,630,3729.0,4359.0,0.5983333333333333,0.5656666666666667,0.8112499999999999,0.23320416666666666
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819.0,5254.0,6073.0,Tuesday,2012-05,819,5227.440000000002,6067.440000000002,0.615,0.580825,0.7658333333333333,0.11816666666666666
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766.0,4494.0,5260.0,Wednesday,2012-05,766,4494.0,5260.0,0.6216666666666667,0.5846125,0.7745833333333333,0.102
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059.0,5711.0,6770.0,Thursday,2012-05,1059,5711.0,6754.220000000001,0.6549999999999999,0.6066999999999999,0.7166666666666667,0.17289583333333333
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417.0,5317.0,6734.0,Friday,2012-05,1417,5317.0,6734.0,0.68,0.6275291666666666,0.7470833333333333,0.14054999999999998
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855.0,3681.0,6536.0,Saturday,2012-05,2708,3681.0,6536.0,0.6925,0.6426958333333334,0.7325,0.19899166666666668
513,2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,2930.600000000005,3308.0,6591.0,Sunday,2012-05,2958,3308.0,6591.0,0.69,0.641425,0.6970833333333334,0.21517083333333334
514,2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,2557.0,3486.0,6043.0,Monday,2012-05,2511,3486.0,6043.0,0.7125,0.6793,0.67625,0.19652083333333334
515,2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.2954,880.0,4863.0,5743.0,Tuesday,2012-05,880,4863.0,5743.0,0.7225,0.6729916666666668,0.6845833333333333,0.2954
516,2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,745.0,6110.0,6855.0,Wednesday,2012-05,745,6006.440000000002,6784.440000000002,0.6566666666666666,0.6111291666666666,0.6699999999999999,0.13432916666666667
517,2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,1100.0,6238.0,7338.0,Thursday,2012-05,1100,6194.440000000002,7290.440000000002,0.68,0.6313291666666666,0.49291666666666667,0.19527916666666667
518,2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237563,533.0,3594.0,4127.0,Friday,2012-06,533,3594.0,4127.0,0.6541666666666667,0.6079625,0.7554166666666666,0.2375625
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,2795.0,5325.0,8120.0,Saturday,2012-06,2627,5325.0,8120.0,0.5833333333333334,0.5662874999999999,0.5491666666666667,0.1865625
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,2494.0,5147.0,7641.0,Sunday,2012-06,2406,5147.0,7641.0,0.6025,0.5751333333333334,0.49333333333333335,0.1840875
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071.0,5927.0,6998.0,Monday,2012-06,1071,5873.440000000002,6906.440000000002,0.5975,0.5782833333333334,0.4870833333333333,0.2848333333333333
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968.0,6033.0,7001.0,Tuesday,2012-06,968,5968.220000000001,6925.440000000002,0.5408333333333334,0.5258916666666666,0.6133333333333334,0.20957499999999998
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027.0,6028.0,7055.0,Wednesday,2012-06,1027,6028.0,7055.0,0.5541666666666667,0.5422916666666667,0.61125,0.077125
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038.0,6456.0,7494.0,Thursday,2012-06,1038,6373.440000000002,7376.440000000002,0.6024999999999999,0.5694416666666666,0.5670833333333333,0.15735000000000002
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,1488.0,6248.0,7736.0,Friday,2012-06,1488,6248.0,7725.220000000001,0.6491666666666667,0.5978625,0.4679166666666667,0.17538333333333334
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708.0,4790.0,7498.0,Saturday,2012-06,2708,4790.0,7498.0,0.7108333333333333,0.6483666666666666,0.4370833333333333,0.14428749999999999
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224.0,4374.0,6598.0,Sunday,2012-06,2224,4374.0,6598.0,0.7266666666666667,0.6635166666666666,0.5383333333333333,0.13372083333333332
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017.0,5647.0,6664.0,Monday,2012-06,1017,5604.440000000002,6597.440000000002,0.7208333333333333,0.6597208333333333,0.5879166666666666,0.2077125
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,477.0,4495.0,4972.0,Tuesday,2012-06,477,4495.0,4972.0,0.6533333333333333,0.597875,0.8333333333333334,0.21454583333333332
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173.0,6248.0,7421.0,Wednesday,2012-06,1173,6165.220000000001,7346.220000000001,0.6558333333333334,0.6111166666666666,0.5820833333333333,0.34327916666666664
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180.0,6183.0,7363.0,Thursday,2012-06,1180,6115.440000000002,7237.440000000002,0.6483333333333333,0.6243833333333333,0.5695833333333333,0.2537333333333333
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563.0,6102.0,7665.0,Friday,2012-06,1563,6102.0,7624.220000000001,0.6391666666666667,0.5997541666666667,0.5895833333333333,0.17661666666666667
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,2930.600000000005,4739.0,7702.0,Saturday,2012-06,2797,4739.0,7702.0,0.6316666666666667,0.5947083333333333,0.5041666666666667,0.16666666666666666
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,2634.0,4344.0,6978.0,Sunday,2012-06,2572,4344.0,6978.0,0.5925,0.571975,0.59875,0.14490416666666667
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,653.0,4446.0,5099.0,Monday,2012-06,653,4446.0,5099.0,0.5683333333333334,0.5448416666666667,0.7779166666666666,0.17474583333333335
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,968.0,5857.0,6825.0,Tuesday,2012-06,968,5826.440000000002,6783.440000000002,0.6883333333333334,0.6546916666666667,0.69,0.14801666666666666
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,872.0,5339.0,6211.0,Wednesday,2012-06,872,5339.0,6211.0,0.7825000000000001,0.720975,0.5920833333333334,0.1138125
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,778.0,5127.0,5905.0,Thursday,2012-06,778,5127.0,5905.0,0.8058333333333333,0.7525416666666667,0.5679166666666666,0.1187875
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,964.0,4859.0,5823.0,Friday,2012-06,964,4859.0,5823.0,0.7775,0.7241208333333332,0.57375,0.18284166666666668
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657.0,4801.0,7458.0,Saturday,2012-06,2657,4801.0,7458.0,0.7316666666666666,0.6527916666666667,0.5345833333333333,0.17972083333333333
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551.0,4340.0,6891.0,Sunday,2012-06,2538,4340.0,6891.0,0.7433333333333333,0.6742541666666666,0.4791666666666667,0.145525
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139.0,5640.0,6779.0,Monday,2012-06,1139,5582.220000000001,6719.440000000002,0.7158333333333333,0.6540416666666666,0.5041666666666667,0.30038333333333334
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077.0,6365.0,7442.0,Tuesday,2012-06,1077,6248.440000000002,7282.440000000002,0.6308333333333334,0.5947041666666667,0.37333333333333335,0.3476416666666667
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077.0,6258.0,7335.0,Wednesday,2012-06,1077,6207.440000000002,7252.440000000002,0.6974999999999999,0.6407916666666666,0.36000000000000004,0.27177500000000004
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921.0,5958.0,6879.0,Thursday,2012-06,921,5958.0,6879.0,0.7491666666666666,0.6755125,0.42250000000000004,0.17165
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829.0,4634.0,5463.0,Friday,2012-06,829,4634.0,5463.0,0.8341666666666666,0.7866124999999999,0.48875,0.16541666666666668
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455.0,4232.0,5687.0,Saturday,2012-06,1455,4232.0,5687.0,0.765,0.6875083333333333,0.60125,0.16107083333333333
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421.0,4110.0,5531.0,Sunday,2012-07,1421,4110.0,5531.0,0.8158333333333333,0.7506291666666667,0.5187499999999999,0.16852916666666665
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904.0,5323.0,6227.0,Monday,2012-07,904,5323.0,6227.0,0.7816666666666666,0.7020375,0.44708333333333333,0.19526666666666667
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052.0,5608.0,6660.0,Tuesday,2012-07,1052,5608.0,6660.0,0.7808333333333333,0.7026499999999999,0.4920833333333334,0.1262375
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562.0,4841.0,7403.0,Wednesday,2012-07,2562,4841.0,7403.0,0.7891666666666667,0.7323375,0.53875,0.13495
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,1405.0,4836.0,6241.0,Thursday,2012-07,1405,4836.0,6241.0,0.8275,0.7613666666666666,0.4579166666666667,0.19402916666666667
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,1366.0,4841.0,6207.0,Friday,2012-07,1366,4841.0,6207.0,0.8283333333333333,0.7525333333333334,0.45083333333333336,0.14614166666666667
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,1448.0,3392.0,4840.0,Saturday,2012-07,1448,3392.0,4840.0,0.8616666666666667,0.8049125,0.4920833333333334,0.16355416666666667
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203.0,3469.0,4672.0,Sunday,2012-07,1203,3469.0,4672.0,0.8225000000000001,0.7903958333333333,0.57375,0.12562916666666665
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998.0,5571.0,6569.0,Monday,2012-07,998,5438.440000000002,6412.440000000002,0.7108333333333333,0.6540541666666666,0.6833333333333332,0.180975
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954.0,5336.0,6290.0,Tuesday,2012-07,954,5216.440000000002,6163.440000000002,0.7208333333333333,0.6647958333333334,0.6675,0.1517375
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975.0,6289.0,7264.0,Wednesday,2012-07,975,6212.440000000002,7184.440000000002,0.7166666666666667,0.6502708333333332,0.6333333333333333,0.15173333333333333
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032.0,6414.0,7446.0,Thursday,2012-07,1032,6369.440000000002,7390.440000000002,0.7158333333333333,0.6546833333333333,0.5295833333333333,0.14677500000000002
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511.0,5988.0,7499.0,Friday,2012-07,1511,5988.0,7446.220000000001,0.7316666666666666,0.6679333333333334,0.48583333333333334,0.08084999999999999
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355.0,4614.0,6969.0,Saturday,2012-07,2323,4614.0,6969.0,0.7033333333333333,0.6660416666666666,0.6991666666666667,0.14367916666666666
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920.0,4111.0,6031.0,Sunday,2012-07,1920,4111.0,6031.0,0.7458333333333332,0.7051958333333334,0.7179166666666666,0.16666666666666666
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088.0,5742.0,6830.0,Monday,2012-07,1088,5742.0,6818.220000000001,0.7633333333333333,0.724125,0.645,0.1641875
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921.0,5865.0,6786.0,Tuesday,2012-07,921,5852.220000000001,6786.0,0.8183333333333334,0.7556833333333334,0.5058333333333334,0.11442916666666668
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799.0,4914.0,5713.0,Wednesday,2012-07,799,4914.0,5713.0,0.7933333333333333,0.7455833333333333,0.5770833333333333,0.13744166666666666
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888.0,5703.0,6591.0,Thursday,2012-07,888,5703.0,6591.0,0.77,0.7146416666666666,0.6004166666666667,0.16542916666666665
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747.0,5123.0,5870.0,Friday,2012-07,747,5123.0,5870.0,0.6658333333333334,0.613025,0.8441666666666666,0.20896666666666666
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264.0,3195.0,4459.0,Saturday,2012-07,1264,3195.0,4459.0,0.5958333333333333,0.5499124999999999,0.8654166666666666,0.21330000000000002
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,2544.0,4866.0,7410.0,Sunday,2012-07,2509,4866.0,7410.0,0.6675,0.623125,0.7625000000000001,0.09392083333333334
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135.0,5831.0,6966.0,Monday,2012-07,1135,5770.220000000001,6901.220000000001,0.7416666666666667,0.6900166666666666,0.6941666666666667,0.13868333333333335
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140.0,6452.0,7592.0,Tuesday,2012-07,1140,6308.440000000002,7410.440000000002,0.7508333333333334,0.7064499999999999,0.655,0.2114541666666667
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383.0,6787.3,8163.700000000001,Wednesday,2012-07,1383,6572.6600000000035,7927.6600000000035,0.7241666666666666,0.6540541666666666,0.45,0.1648
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,1036.0,5825.0,6861.0,Thursday,2012-07,1036,5825.0,6861.0,0.7766666666666667,0.7392625,0.5966666666666667,0.28481249999999997
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,1259.0,5645.0,6904.0,Friday,2012-07,1259,5645.0,6904.0,0.7816666666666666,0.7342166666666667,0.5945833333333334,0.15299166666666666
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234.0,4451.0,6685.0,Saturday,2012-07,2234,4451.0,6685.0,0.7558333333333334,0.6976041666666667,0.6133333333333333,0.15735000000000002
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,2153.0,4444.0,6597.0,Sunday,2012-07,2153,4444.0,6597.0,0.7216666666666667,0.6679333333333334,0.62375,0.17039583333333333
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040.0,6065.0,7105.0,Monday,2012-07,1040,5942.6600000000035,7030.440000000002,0.7308333333333333,0.6849875,0.6687500000000001,0.15361666666666665
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968.0,6248.0,7216.0,Tuesday,2012-07,968,6131.6600000000035,7103.440000000002,0.7133333333333334,0.6628958333333334,0.7041666666666666,0.16542500000000002
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074.0,6506.0,7580.0,Wednesday,2012-08,1074,6384.440000000002,7416.440000000002,0.7174999999999999,0.6673083333333333,0.6775000000000001,0.14117916666666666
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983.0,6278.0,7261.0,Thursday,2012-08,983,6183.440000000002,7178.220000000001,0.7525,0.7070875,0.6595833333333333,0.12935416666666666
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328.0,5847.0,7175.0,Friday,2012-08,1328,5847.0,7175.0,0.7658333333333333,0.7228666666666667,0.6425,0.2157916666666667
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345.0,4479.0,6824.0,Saturday,2012-08,2345,4479.0,6824.0,0.7933333333333333,0.7512666666666666,0.6133333333333334,0.25745833333333334
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707.0,3757.0,5464.0,Sunday,2012-08,1707,3757.0,5464.0,0.7691666666666667,0.7310791666666666,0.6525,0.2904208333333333
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233.0,5780.0,7013.0,Monday,2012-08,1233,5689.440000000002,6876.440000000002,0.7525,0.7102458333333334,0.6541666666666667,0.12935416666666666
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278.0,5995.0,7273.0,Tuesday,2012-08,1278,5939.440000000002,7155.440000000002,0.7358333333333333,0.6976208333333332,0.70375,0.11690833333333334
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263.0,6271.0,7534.0,Wednesday,2012-08,1263,6173.440000000002,7378.440000000002,0.75,0.7077166666666667,0.6729166666666666,0.1107
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196.0,6090.0,7286.0,Thursday,2012-08,1196,6056.220000000001,7229.440000000002,0.7558333333333334,0.6995083333333333,0.6204166666666667,0.1561
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,1065.0,4721.0,5786.0,Friday,2012-08,1065,4721.0,5786.0,0.7158333333333333,0.6679416666666667,0.7158333333333333,0.2388125
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247.0,4052.0,6299.0,Saturday,2012-08,2233,4052.0,6299.0,0.6925,0.6382666666666666,0.7329166666666667,0.20647916666666666
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182.0,4362.0,6544.0,Sunday,2012-08,2182,4362.0,6544.0,0.7008333333333333,0.6445791666666666,0.5304166666666666,0.12251250000000001
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207.0,5676.0,6883.0,Monday,2012-08,1207,5649.440000000002,6817.440000000002,0.7208333333333333,0.6622541666666667,0.5454166666666667,0.1362125
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128.0,5656.0,6784.0,Tuesday,2012-08,1128,5563.440000000002,6682.440000000002,0.7266666666666667,0.6767791666666666,0.6866666666666666,0.16915833333333333
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198.0,6149.0,7347.0,Wednesday,2012-08,1198,6030.440000000002,7212.440000000002,0.7066666666666667,0.6540374999999999,0.6195833333333333,0.16977083333333334
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338.0,6267.0,7605.0,Thursday,2012-08,1338,6175.440000000002,7440.440000000002,0.7191666666666667,0.6546875,0.5191666666666667,0.14179583333333332
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483.0,5665.0,7148.0,Friday,2012-08,1483,5665.0,7139.220000000001,0.7233333333333333,0.24240000000000003,0.5708333333333333,0.23135416666666667
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827.0,5038.0,7865.0,Saturday,2012-08,2677,5038.0,7865.0,0.6783333333333333,0.6180708333333332,0.6033333333333334,0.17786666666666665
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208.0,3341.0,4549.0,Sunday,2012-08,1208,3341.0,4549.0,0.6358333333333334,0.6035541666666666,0.7116666666666666,0.08645000000000001
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026.0,5504.0,6530.0,Monday,2012-08,1026,5366.440000000002,6386.440000000002,0.6358333333333334,0.5959666666666666,0.7341666666666667,0.12997916666666667
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081.0,5925.0,7006.0,Tuesday,2012-08,1081,5838.220000000001,6910.220000000001,0.6491666666666667,0.601025,0.67375,0.07277083333333334
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094.0,6281.0,7375.0,Wednesday,2012-08,1094,6265.440000000002,7374.220000000001,0.6675,0.6218541666666667,0.6770833333333334,0.07028333333333332
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363.0,6402.0,7765.0,Thursday,2012-08,1363,6280.440000000002,7568.440000000002,0.6958333333333333,0.6370083333333333,0.6358333333333334,0.08459583333333333
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325.0,6257.0,7582.0,Friday,2012-08,1325,6253.220000000001,7552.220000000001,0.7025,0.6470999999999999,0.615,0.07214583333333334
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829.0,4224.0,6053.0,Saturday,2012-08,1829,4224.0,6053.0,0.6616666666666667,0.6186958333333333,0.7129166666666666,0.24440833333333334
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483.0,3772.0,5255.0,Sunday,2012-08,1483,3772.0,5255.0,0.6533333333333333,0.5959958333333333,0.8458333333333333,0.22885833333333336
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989.0,5928.0,6917.0,Monday,2012-08,989,5831.440000000002,6802.440000000002,0.7033333333333333,0.6546875,0.7304166666666667,0.12873333333333334
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935.0,6105.0,7040.0,Tuesday,2012-08,935,5993.440000000002,6922.440000000002,0.7283333333333334,0.6660499999999999,0.62,0.190925
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177.0,6520.0,7697.0,Wednesday,2012-08,1177,6376.440000000002,7553.6600000000035,0.685,0.6357333333333334,0.5520833333333334,0.11256250000000001
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172.0,6541.0,7713.0,Thursday,2012-08,1172,6442.6600000000035,7580.440000000002,0.7066666666666667,0.6527791666666666,0.5904166666666667,0.07711666666666667
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433.0,5917.0,7350.0,Friday,2012-08,1433,5917.0,7350.0,0.7641666666666667,0.6894,0.5875,0.16853333333333334
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352.0,3788.0,6140.0,Saturday,2012-09,2335,3788.0,6140.0,0.7533333333333333,0.7026541666666667,0.6383333333333333,0.1131875
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613.0,3197.0,5810.0,Sunday,2012-09,2573,3197.0,5810.0,0.6966666666666667,0.6489999999999999,0.815,0.06407083333333334
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965.0,4069.0,6034.0,Monday,2012-09,1965,4069.0,6034.0,0.7075,0.6616291666666666,0.7908333333333334,0.15112083333333334
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867.0,5997.0,6864.0,Tuesday,2012-09,867,5904.440000000002,6733.440000000002,0.7258333333333334,0.6868875,0.755,0.2363208333333333
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832.0,6280.0,7112.0,Wednesday,2012-09,832,6141.440000000002,6974.440000000002,0.7366666666666667,0.7089833333333333,0.74125,0.18780833333333333
